"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/19/2016","060530008","3","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"08/20/2016","060530008","3","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"08/21/2016","060530008","3","7.8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"08/22/2016","060530008","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"08/23/2016","060530008","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"08/24/2016","060530008","3","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"08/25/2016","060530008","3","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"08/26/2016","060530008","3","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"08/27/2016","060530008","3","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"08/28/2016","060530008","3","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"08/29/2016","060530008","3","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"08/30/2016","060530008","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"08/31/2016","060530008","3","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/01/2016","060530008","3","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/02/2016","060530008","3","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/03/2016","060530008","3","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/04/2016","060530008","3","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/05/2016","060530008","3","8.9","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/06/2016","060530008","3","10.9","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/07/2016","060530008","3","12.1","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/08/2016","060530008","3","9.2","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/09/2016","060530008","3","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/10/2016","060530008","3","10","ug/m3 LC","42","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/11/2016","060530008","3","7.8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/12/2016","060530008","3","7.9","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/13/2016","060530008","3","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/14/2016","060530008","3","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/15/2016","060530008","3","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/16/2016","060530008","3","7.6","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/17/2016","060530008","3","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/18/2016","060530008","3","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/19/2016","060530008","3","12.4","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/20/2016","060530008","3","10.5","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/21/2016","060530008","3","8.9","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/22/2016","060530008","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/23/2016","060530008","3","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/24/2016","060530008","3","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/25/2016","060530008","3","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/26/2016","060530008","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/27/2016","060530008","3","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/28/2016","060530008","3","11.9","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/29/2016","060530008","3","9.4","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"09/30/2016","060530008","3","10.2","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/01/2016","060530008","3","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/02/2016","060530008","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/03/2016","060530008","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/04/2016","060530008","3","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/05/2016","060530008","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/06/2016","060530008","3","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/07/2016","060530008","3","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/08/2016","060530008","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/09/2016","060530008","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/10/2016","060530008","3","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/11/2016","060530008","3","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/12/2016","060530008","3","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/13/2016","060530008","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/14/2016","060530008","3","0.9","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/15/2016","060530008","3","0.2","ug/m3 LC","1","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/16/2016","060530008","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/17/2016","060530008","3","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/18/2016","060530008","3","4.3","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/19/2016","060530008","3","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/20/2016","060530008","3","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/21/2016","060530008","3","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/22/2016","060530008","3","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/23/2016","060530008","3","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/24/2016","060530008","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/25/2016","060530008","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/26/2016","060530008","3","0.2","ug/m3 LC","1","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/27/2016","060530008","3","0.9","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/28/2016","060530008","3","0.6","ug/m3 LC","3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/29/2016","060530008","3","-0.2","ug/m3 LC","0","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/30/2016","060530008","3","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"10/31/2016","060530008","3","1.4","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/01/2016","060530008","3","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/02/2016","060530008","3","0.6","ug/m3 LC","3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/03/2016","060530008","3","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/04/2016","060530008","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/05/2016","060530008","3","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/06/2016","060530008","3","1","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/07/2016","060530008","3","0.5","ug/m3 LC","2","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/08/2016","060530008","3","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/09/2016","060530008","3","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/10/2016","060530008","3","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/11/2016","060530008","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/12/2016","060530008","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/13/2016","060530008","3","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/14/2016","060530008","3","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/15/2016","060530008","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/16/2016","060530008","3","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/17/2016","060530008","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/18/2016","060530008","3","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/19/2016","060530008","3","3.6","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/20/2016","060530008","3","0.3","ug/m3 LC","1","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/21/2016","060530008","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/22/2016","060530008","3","2","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/23/2016","060530008","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/24/2016","060530008","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/25/2016","060530008","3","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/26/2016","060530008","3","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/27/2016","060530008","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/28/2016","060530008","3","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/29/2016","060530008","3","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"11/30/2016","060530008","3","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/01/2016","060530008","3","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/02/2016","060530008","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/03/2016","060530008","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/04/2016","060530008","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/05/2016","060530008","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/06/2016","060530008","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/07/2016","060530008","3","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/08/2016","060530008","3","2","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/09/2016","060530008","3","0.8","ug/m3 LC","3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/10/2016","060530008","3","-1","ug/m3 LC","0","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/11/2016","060530008","3","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/12/2016","060530008","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/17/2016","060530008","3","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/18/2016","060530008","3","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/19/2016","060530008","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/20/2016","060530008","3","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/21/2016","060530008","3","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/22/2016","060530008","3","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/23/2016","060530008","3","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/24/2016","060530008","3","10.5","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/25/2016","060530008","3","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/26/2016","060530008","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/27/2016","060530008","3","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/28/2016","060530008","3","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/29/2016","060530008","3","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/30/2016","060530008","3","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"12/31/2016","060530008","3","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.2092860008996","-121.126371"
"01/01/2016","060531003","2","20.9","ug/m3 LC","70","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"01/07/2016","060531003","2","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"01/13/2016","060531003","2","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"01/19/2016","060531003","2","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"01/31/2016","060531003","2","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"02/06/2016","060531003","2","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"02/12/2016","060531003","2","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"02/18/2016","060531003","2","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"02/24/2016","060531003","2","6.5","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/01/2016","060531003","2","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/07/2016","060531003","2","2","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/13/2016","060531003","2","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/19/2016","060531003","2","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/25/2016","060531003","2","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/31/2016","060531003","2","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/06/2016","060531003","2","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/12/2016","060531003","2","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/18/2016","060531003","2","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/24/2016","060531003","2","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/30/2016","060531003","2","8.9","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/06/2016","060531003","2","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/12/2016","060531003","2","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
